Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2.5000000416666673e-08,0.0001443209698369173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5210084033613446e-08,0.0,2.5210084033613446e-08,4.2016806016524265e-08,2.5e-08,2.5210084033613446e-08,0.0,2.5210084033613446e-08,3.361344509568533e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041847570225453785,0.0,0.22222222223333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041847570225453785,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,0.0,0.0,0.0,0.00384521484375,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.03368765056146084,0.0001443209698369173,0.00010124531740407007,3.52394011395236e-05,2.790697674418605e-07,0.004066780821917808,0.0030257186081694403,0.00850045688432404,0.008927268634600834,0.0005158184319119669,0.004143646408839779,0.0015507883173946756,0.0,0.0,0.0,0.01698536974789916,0.03489289641025641,0.03396620168067227,4.554621772191231e-06,0.03368315,0.03396620168067227,0.0,0.03396620168067227,0.03396620979860328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00010123916740908723,1.6491371633333332e-07,1.2368528699999994e-07,0.004524886877828055,0.004066780821917808,0.013683357830951587,0.009450008825894142,8.920045045045044e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017615357210397562,0.00850045688432404,0.0015507883173946756,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,3.52394011395236e-05,0.00010124531740407007,2.7951455961060267e-07,0.00390625,1.52587890625e-05,0.0001668335001668335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration
0.697609103293485,0.001010246788858421,0.0006074719044244204,0.00010955615799812289,0.0005393023255813954,0.013441780821917809,0.0,0.006606790746727101,0.015748103089325956,0.49793672627235214,0.0,0.49948307056086844,0.32579706654201795,0.0,0.0,0.054113180991596635,0.28327228327228327,0.7025210084033613,2.5210083609914563e-08,0.6966666666666667,0.1,0.37889688249400477,0.7025210084033613,1.6806722547842666e-08,0.0012364333333333333,0.00024936470588235297,0.0007742261937017995,0.0011520588235294118,3.865546218487395e-07,0.0,0.0,0.0,0.0,0.0017262122717999686,0.0010123916740908722,3.185483466666667e-08,3.5836688999999995e-08,0.0,0.24794520547945206,0.3845548280872231,0.34445961806524517,0.1185166181981982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3978153394238128,0.006606790746727101,0.49948307056086844,0.0017262122717999686,0.0,0.0,0.0,0.0,0.0,0.0,0.001010246788858421,0.00010955615799812289,0.0006074719044244204,0.0005401618864474897,0.0041961669921875,0.00360107421875,0.0001668335001668335,0.5333333333333333,9.88e-06,0.0,9.88e-06,9.88e-06,0.7025210084033613,0.0,0.7025210084033613,0.7025210084033613,DoS
7.750000129166669e-07,0.0,0.00010124531740407007,6.978099235549228e-07,2.790697674418605e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.0005158184319119669,0.004143646408839779,0.0015507883173946756,0.0,0.0,0.0,7.815126050420168e-07,0.0,7.815126050420168e-07,7.983193143139611e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569283883454517,0.00010123916740908723,0.0035842293899999997,0.005376344085,0.0015082956259426848,0.0002568493150684931,0.001614555496116018,0.000490423832813021,2.402402402252252e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0023383217533856655,0.0003366517577950115,0.0015507883173946756,0.0001569283883454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978099235549228e-07,0.00010124531740407007,2.7951455961060267e-07,0.0156402587890625,1.52587890625e-05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
0.04219597570326626,0.0002886419396738346,0.00010124531740407007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01418352100840336,0.03568566081807083,0.04254311764705882,1.151260484852765e-06,0.042195975,0.021275281512605042,0.04291599776978417,0.04254311764705882,7.4537814499682235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000680023016163624,0.00020247833481817446,1.9749119033333333e-07,9.8745595e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000680023016163624,0.0,0.0,0.0,0.0,0.0,0.0,0.0002886419396738346,0.0,0.00010124531740407007,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WebAttack
0.04347605072460085,0.0002886419396738346,0.00010124531740407007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014613798319327732,0.0367686684004884,0.043834067226890754,1.0756302340230212e-06,0.04347605,0.021920697478991596,0.044218608860911265,0.043834067226890754,7.336134392133324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000680023016163624,0.00020247833481817446,1.9167641333333334e-07,9.58382065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000680023016163624,0.0,0.0,0.0,0.0,0.0,0.0,0.0002886419396738346,0.0,0.00010124531740407007,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WebAttack
0.9826919997115333,0.006350122672824361,0.004049812696162803,0.005496648767842127,1.1162790697674418e-05,0.0625,0.0030257186081694403,0.058929019916343736,0.0717208653322848,0.0005158184319119669,0.004143646408839779,0.0015507883173946756,0.0,0.0,0.0,0.011797022605042016,0.12576312576312576,0.7798319327731092,2.5210083609914563e-08,0.9833333333333333,0.022521490831932774,0.17026378896882494,0.7798319327731092,1.6806722547842666e-08,0.9833333333333333,0.025408903042016807,0.19408740359897173,0.7798319327731092,8.403361344537815e-09,1.0,0.0,0.0,0.0,0.005884814562954439,0.004049566696363489,1.2720160766666666e-07,1.696021435e-07,0.004524886877828055,0.0625,0.09028369046567902,0.08549683528962353,0.007301342108108108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0881959946069209,0.058929019916343736,0.0015507883173946756,0.005884814562954439,0.0,0.0,0.0,0.0,0.0,0.0,0.006350122672824361,0.005496648767842127,0.004049812696162803,1.1180582384424107e-05,0.00390625,0.0221710205078125,0.007340674007340674,0.3333333333333333,0.029829535,0.11446647283524905,0.05095488,0.00870419,0.4680672268907563,0.7653061224489796,0.7798319327731092,0.15630252100840336,Infiltration
1.4583333576388893e-06,0.0001443209698369173,0.00020249063480814013,3.140144655997153e-05,6.790697674418604e-06,0.0019263698630136985,0.0226928895612708,0.007574664550387759,0.0,0.006275790921595598,0.05041436464088398,0.018867924528301886,0.0,0.0,0.0,4.901960784033614e-07,7.423379489621489e-07,1.042016806722689e-06,5.0420167219829125e-08,3.3333333333333334e-08,3.361344537815126e-08,0.0,3.361344537815126e-08,4.201680636960667e-08,3.916666666666667e-07,3.9495798319327733e-07,0.0,3.9495798319327733e-07,3.9495798319327733e-07,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00020247833481817446,0.00380952381,0.005714285715,0.033936651583710405,0.003125,0.027221405667238203,0.0032567982937181292,1.0594594594594593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0328534206350686,0.007574664550387759,0.018867924528301886,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,3.140144655997153e-05,0.00020249063480814013,6.801520950524665e-06,0.0,0.0,0.0001668335001668335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.08154878469247974,0.00043296290951075193,0.00040498126961628026,0.00013363060036076772,1.7209302325581396e-05,0.01639554794520548,0.0,0.016117202904436176,0.027165166609192735,0.03180880330123796,0.0,0.023907986559834584,0.027635135783733184,0.0,0.0,0.011747723890756304,0.0291510557020757,0.04203398319327731,9.327730935668388e-07,0.039865083333333336,0.013400028008403363,0.03308985182254197,0.040178344537815124,6.092436923592967e-06,0.081547875,0.027411050420168066,0.036324266388174806,0.04203857983193277,9.96638655462185e-06,0.0,0.0,0.0,0.0,0.000889260867290893,0.0006884263383817932,1.36251096e-07,2.0437664399999998e-07,0.0,0.01639554794520548,0.04052534295817914,0.03526291020648481,0.0012420495495495496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.044018907007485154,0.016117202904436176,0.023907986559834584,0.000889260867290893,0.0,0.0,0.0,0.0,0.0,0.0,0.00043296290951075193,0.00013363060036076772,0.00040498126961628026,1.7236731175987167e-05,0.4455718994140625,0.00360107421875,0.0001668335001668335,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WebAttack
3.666666727777779e-07,0.0,0.00010124531740407007,6.978099235549228e-07,2.790697674418605e-07,8.561643835616438e-05,0.0010085728693898135,0.0003366517577950115,0.0,0.0005158184319119669,0.004143646408839779,0.0015507883173946756,0.0,0.0,0.0,3.6974789915966385e-07,0.0,3.6974789915966385e-07,3.865546153520233e-07,0.0,0.0,0.0,0.0,8.403361273921333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001569283883454517,0.00010123916740908723,0.0075757575766666665,0.011363636365,0.0015082956259426848,0.0002568493150684931,0.001614555496116018,0.000490423832813021,2.402402402252252e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0023383217533856655,0.0003366517577950115,0.0015507883173946756,0.0001569283883454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.978099235549228e-07,0.00010124531740407007,2.7951455961060267e-07,0.0156402587890625,1.52587890625e-05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
0.0002588750043145834,0.0001443209698369173,0.00020249063480814013,2.44233473244223e-05,4.744186046511628e-06,0.0014982876712328766,0.017650025214321734,0.005891405761412701,0.0,0.004384456671251719,0.03522099447513812,0.013181700697854742,0.0,0.0,0.0,8.701680672268908e-05,0.00021892783833943834,0.000261,4.2016806016524265e-08,2.5e-08,2.5210084033613446e-08,0.0,2.5210084033613446e-08,3.361344509568533e-08,2.5e-08,2.5210084033613446e-08,0.0,2.5210084033613446e-08,2.5210084033613446e-08,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00020247833481817446,2.146037877666667e-05,3.2190568165e-05,0.026395173453996983,0.002183219178082192,0.02005277926376622,0.0018610275964103594,3.459459459459459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.024201630147541637,0.005891405761412701,0.013181700697854742,0.00026154731390908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0001443209698369173,2.44233473244223e-05,0.00020249063480814013,4.7517475133802454e-06,0.0,0.0,0.0001668335001668335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.8326077222101287,0.0036080242459229327,0.0026323782525058217,0.0023285917149027777,7.255813953488372e-06,0.04982876712328767,0.0030257186081694403,0.043207958299831484,0.05192171502453775,0.0005158184319119669,0.004143646408839779,0.0015507883173946756,0.0,0.0,0.0,0.016462831605042017,0.10548055318681318,0.46218487394957986,2.85714280912365e-07,0.8325,0.03358406319327731,0.145083932853717,0.46218487394957986,4.310924333521644e-06,0.8325,0.03358402857142857,0.15552699228791775,0.46218487394957986,4.621848739495798e-06,1.0,0.0,0.0,0.0,0.00340011508081812,0.002632218352636268,8.674219733333332e-08,1.3011329599999998e-07,0.004524886877828055,0.04982876712328767,0.06296766435482147,0.06014575690215304,0.003613371448198198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.06196552646472014,0.043207958299831484,0.0015507883173946756,0.00340011508081812,0.0,0.0,0.0,0.0,0.0,0.0,0.0036080242459229327,0.0023285917149027777,0.0026323782525058217,7.2673785498756695e-06,0.00390625,0.0221710205078125,0.004170837504170837,0.3333333333333333,0.006312256666999999,0.003618504759770115,0.00740279,0.00576642,0.27310924369747897,0.28425655976676384,0.46218487394957986,0.17563025210084032,Infiltration
